name,code,zone,state,address,longitude,latitude
HAPUR,HPU,,,,77.77957599999999,28.739613
BABUGARH,BBO,,,,77.855523,28.747393000000002
KUCHESAR ROAD,QXR,,,,77.913232,28.746651
SIKHERA MB HALT,SKHR,,,,77.9499696448,28.7567148575
SIMBHOOLI,SMBL,,,,77.98347199999999,28.765190999999998
GARHMUKTESAR,GMS,,,,78.07350799999999,28.781743
GARHMUKTESAR BR,GGB,,,,78.1412204187,28.761399945399997
KANKATHER,KHE,,,,78.180192128,28.8013612636
GAJRAULA JN,GJL,,,,78.250784,28.834937999999998
MAHESRA,MHHR,,,,78.330321,28.856392
KAFURPUR,KFPR,,,,78.3593320288,28.8654124385
AMROHA,AMRO,,,,78.474329,28.892688
KAIALSA,KIV,,,,78.5605679086,28.8802519228
CHAK KALI LAIT,CKLT,,,,78.611771,28.874271
HAKIMPUR,HKP,,,,78.65886363950001,28.8794821589
LODIPUR BISHANPUR,LDP,,,,78.7090987616,28.872301720499998
LODIPUR BISHANP,LPB,,,,78.71802799999999,28.869781
BISRA,BZR,,,,84.998591,22.248412000000002
BHALULATA,BUL,,,,85.060382,22.266491
JARAIKELA,JRA,,,,85.113703,22.309555999999997
MANOHARPUR,MOU,,,,85.196894,22.373359
POSOTIA,PST,,,,85.254753,22.447129
DEROWAN P. HALT,DRWN,,,,85.29977799999999,22.487947
MAHADEV SAL,MXW,,,,85.328849,22.510448
GOILKERA,GOL,,,,85.37935200000001,22.505290000000002
TUNIA,TUX,,,,85.426059,22.540308999999997
SONUA,SWR,,,,85.464081,22.576498
LOTAPAHAR,LPH,,,,85.565671,22.617663
CHAKRADHARPUR,CKP,,,,85.62777100000001,22.678979
BARABAMBO,BRM,,,,85.72902995999999,22.70169729
RAJKHARSAWAN JN,RKSN,,,,85.811158,22.733525
MAHALI MARUP,MMV,,,,85.879316,22.757135
SINI JN,SINI,,,,85.94702600000001,22.78946
BIRBANS,BRBS,,,,86.01393866000001,22.79397464
WADI,WADI,,,,76.99154999999999,17.054312
CHENNAI PARK,MPK,,,,80.27285,13.080627
CHENNAI FORT,MSF,,,,80.28293599999999,13.08354
CHENNAI BEACH,MSB,,,,80.291601,13.09034
ROYAPURAM,RPM,,,,80.29315199999999,13.103503
WASHERMANPET,WST,,,,80.28302000000001,13.1092227
TIMMANACHERLA,TIM,,,,77.394077,15.163466000000001
NAKKANADODDI,NKDO,,,,77.47667899999999,15.165309
PATAKOTTACHERU,PLU,,,,77.521795,15.172077
GOOTY JN,GY,,,,77.625823,15.149208
GOOTY JUNCTION CABIN,GYJ,,,,77.650955,15.140041
JAKKALACHERUVU,JKO,,,,77.726953,15.109121
RAYALCHERUVU,RLO,,,,77.82103500000001,15.055957000000001
VEMULAPADU,VML,,,,77.85137900000001,15.022098
JUTTURU,JUR,,,,77.898103,14.978847
KOMALI,KMQA,,,,77.927597,14.936387
TADIPATRI,TU,,,,77.978985,14.907558000000002
CHALLAVARIPALLI,CLPE,,,,78.034438,14.876728
VANGANUR,VRN,,,,78.080906,14.847442
REGADIPALLI,RLL,,,,78.136002,14.813572
KONDAPURAM,KDP,,,,78.193462,14.773549
MANGAPATNAM,MUM,,,,78.2607534143,14.7366964885
CHINTAKUNTA,CIN,,,,78.3238797852,14.7197004131
MUDDANURU,MOO,,,,78.395393,14.688415
KALAMALIA,KMH,,,,78.470174,14.667107
YERRAGUNTLA,YA,,,,78.534003,14.642328000000001
YERRAGUDIPAD,YGD,,,,78.606374,14.618673
KAMALAPURAM,KKM,,,,78.666113,14.591762
GANGAYAPLLE,GPY,,,,78.71746345,14.55411935
KRISHNAPURAM,KPU,,,,78.776559,14.493468
CUDDAPAH,HX,,,,78.829184,14.451690000000001
KANAMALO PALLE,KNLP,,,,78.925335,14.428768999999999
BHAKARAPET,BKPT,,,,78.97007317,14.4093627
ONTIMITTA,VNM,,,,79.016272,14.392459
MANTAPAMPALLE,MMPL,,,,79.078603,14.321639000000001
NANDALUR,NRE,,,,79.105722,14.264922
HASTAVARMU,HAQ,,,,79.1216,14.218403
RAZAMPETA,RJP,,,,79.15274099999999,14.184524999999999
PULLAMPET,PMT,,,,79.205606,14.120622000000001
REDDIPALLE,RPL,,,,79.22553,14.093157999999999
OBULAVARIPALLI,OBVP,,,,79.268221,14.04083
ANANTARAJUPET,ANE,,,,79.30246799999999,13.999592
KODURU,KOU,,,,79.345687,13.948578
SETTIGUNTA,SF,,,,79.382302,13.87431
BALAPALLE,BLPE,,,,79.403557,13.817150999999999
MAMANDURU,MRM,,,,79.458115,13.745895
PUDI,PUDI,,,,79.510307,13.532380999999999
SRI VENKATAPERU,SVF,,,,79.514324,13.511599
TADUKU,TDK,,,,79.526498,13.502044999999999
PUTTUR,PUT,,,,79.552666,13.439642
VEPAGUNTA,VGA,,,,79.559433,13.395013
EKAMBARAKUPPAM,EKM,,,,79.573126,13.318603999999999
NAGARI,NG,,,,79.579647,13.307882
VENKATA NARASIMHA RAJU VARI PETA,VKZ,,,,79.58186500000001,13.270775
PONPADI,POI,,,,79.588814,13.241368
TIRUTTANI,TRT,,,,79.611386,13.179217000000001
ICHCHIPUTTUR,ICP,,,,79.638907,13.132795
ARAKKONAM JN NORTH,AJJN,,,,79.64842900000001,13.086445000000001
PALASDARI,PDI,,,,73.32055,18.88409
THAKURVADI,TKW,,,,73.353331,18.852865
NAGNATH CABIN,NNCN,,,,73.35913113400001,18.854079332599998
NAGARGALI,NAGC,,,,73.36014800000001,18.815609
MONKEY HILL,MHLC,,,,73.36374599999999,18.769161
KHANDALA,KAD,,,,73.377469,18.755087
LONAVALA,LNL,,,,73.407657,18.748883
MALAVLI,MVL,,,,73.48064000000001,18.743833000000002
KAMSHET,KMST,,,,73.552352,18.766938
KANHE,KNHE,,,,73.59401600000001,18.762352
VADGAON,VDN,,,,73.636925,18.742927
TALEGAON,TGN,,,,73.67201399999999,18.734829
GHORAWADI,GRWD,,,,73.69698199999999,18.720585
SHELARWADI,SLRW,,,,73.705901,18.700940000000003
BEGDAEWADI,BGWI,,,,73.708437,18.700263
BEGDEWADI,BGW,,,,73.70903919999999,18.701176
DEHU ROAD,DEHR,,,,73.734169,18.680176
AKURDI,AKRD,,,,73.76424399999999,18.64812
CHINCHVAD,CCH,,,,73.79139199999999,18.638903
PIMPRI,PMP,,,,73.801991,18.622977
KASAR WADI,KSWD,,,,73.8207010529,18.607555174
DAPODI,DAPD,,,,73.83279900000001,18.58005
KHADKI,KK,,,,73.840513,18.563010000000002
SHIVAJINAGAR,SVJR,,,,73.851147,18.531738
BORIBIAL,BRB,,,,74.6488080432,18.4077648636
MALTHAN,MLM,,,,74.7243673877,18.3689511683
BHIGWAN,BGVN,,,,74.77504200000001,18.317256
JINTI ROAD,JNTR,,,,74.87741682800001,18.3249544651
PAREWADI,PRWD,,,,74.952285,18.289799000000002
WASHIMBE,WSB,,,,75.003799,18.284021
POPHLAJ,PPJ,,,,75.117846,18.292242
JEUR,JEUR,,,,75.16247100000001,18.260933
BHALWANI,BLNI,,,,75.199289,18.212962
KEM,KEM,,,,75.2746262701,18.177508793500003
DHAVALAS,DHS,,,,75.3342619214,18.1296817393
KURDUVADI,KWV,,,,75.41711799999999,18.091348
WADSINGE,WDS,,,,75.4887746527,18.066132304299998
MADHA,MA,,,,75.546507,18.029712
VAKAV,WKA,,,,75.579724,17.988187
ANGAR,AAG,,,,75.599875,17.954256
MALIKPETH,MKPT,,,,75.608752,17.899981999999998
MOHOL,MO,,,,75.675995,17.805205
MUNDHEWADI,MVE,,,,75.7065479559,17.7417646618
PAKNI,PK,,,,75.7788740411,17.7248659449
BALE,BALE,,,,75.8450861792,17.676185604199997
SOLAPUR JN,SUR,,,,75.893401,17.664496
TIKEKARWADI,TKWD,,,,75.933458,17.614967
HOTGI,HG,,,,75.989943,17.565668000000002
TILATI,TLT,,,,76.069348,17.503553
AKALKOT ROAD,AKOR,,,,76.13768900000001,17.450243
NAGANSUR,NGS,,,,76.182913,17.429086
BOROTI,BOT,,,,76.2535626,17.395018500000003
DUDHANI,DUD,,,,76.37871,17.362420999999998
KULALI,KUI,,,,76.47059200000001,17.357949
GAUDGAON,GDGN,,,,76.530953,17.335973000000003
GANAGAPUR ROAD,GUR,,,,76.5903,17.340443
HUNSIHADGIL,HHD,,,,76.646807,17.352906
SAWALGI,SVG,,,,76.71113700000001,17.339489999999998
BABLAD,BBD,,,,76.779259,17.337569
GULBARGA,GR,,,,76.82443799999999,17.314372
HIRENANDURU,HQR,,,,76.872212,17.258215
MARTUR,MR,,,,76.902717,17.199686
SHAHABAD,SDB,,,,76.943513,17.121662999999998
MUMBRA,MBQ,,,,73.02326,19.190223
KALVA,KLVA,,,,72.997651,19.196049
KURLA JN,CLA,,,,72.879375,19.065221
MUMBAI SION,SIN,,,,72.864262,19.047725
MUMBAI MATUNGA,MTN,,,,72.84984200000001,19.027347
MUMBAI DADAR CENTRAL,DR,,,,72.842972,19.017179
VITHALWADI,VLDI,,,,73.149051,19.229233999999998
ULHASNAGAR,ULNR,,,,73.163466,19.218215
AMBARNATH,ABH,,,,73.184756,19.210382000000003
BADLAPUR,BUD,,,,73.2390496,19.166388299999998
VANGANI,VGI,,,,73.300967,19.094299
SHELU,SHLU,,,,73.317386,19.062985
NERAL,NRL,,,,73.318955,19.027113
BHIVPURI ROAD,BVS,,,,73.331324,18.970654999999997
KARJAT,KJT,,,,73.320691,18.911157999999997
BLYC,BLYC,,,,,
BWND,BWND,,,,,
MANGALAGIRI,MAG,,,,80.564992,16.438256
NAMBURU,NBR,,,,80.49582500000001,16.358721
PEDAKAKANI HALT,PDKN,,,,80.48615482999999,16.34323912
BANDARUPALLE,BDPL,,,,80.36280020000001,16.3655265
MANDAPADU,MDPD,,,,80.320507,16.388651999999997
SIRIPURAM,SRPM,,,,80.295123,16.412602999999997
LINGAMGUNTLA,LIN,,,,80.273943,16.439709
PEDDAKURAPADU,PKPU,,,,80.252989,16.459296
GUDIPUDI,GPDE,,,,80.205304,16.433946000000002
SATTENAPALLE,SAP,,,,80.152704,16.405018
DHULIPALLA HALT,DUP,,,,80.0878237878,16.4244756015
REDDIGUDEM,REM,,,,80.0508149304,16.442327720599998
BELLAMKONDA,BMKD,,,,80.006313,16.46998
ANUPALEM,ANPM,,,,79.962595,16.469897
SITARAMAPURAM,STRM,,,,79.9255021252,16.4747594276
PIDUGURALLA,PGRL,,,,79.876294,16.477787000000003
KAMEPALLI,KPH,,,,79.83223332029999,16.5053044215
TUMMALACHERUVU,TMLU,,,,79.80296299999999,16.527651000000002
NADIKODE,NDKD,,,,79.72356500000001,16.590634
PONDUGULA,PDGL,,,,79.65905031369999,16.6762442519
VAJIRABAD,VJRD,,,,79.6451940808,16.686823777
VISHNUPURAM,VNUP,,,,79.6387859326,16.7045104904
DAMARACHERLA,DMCA,,,,79.630821,16.725861
KONDRAPOL,KDGL,,,,79.6010754456,16.785299045400002
KONDRAPOL,KDRL,,,,79.600292,16.784736
MIRYALAGUDA,MRGA,,,,79.533503,16.860392
TIPPARTHI,TPPI,,,,79.42309800000001,17.006536999999998
NALGONDA,NLDA,,,,79.283436,17.06118
SRIRAMPURAM,SRMR,,,,79.212404903,17.1172617982
NARKETPALLI,NKPL,,,,79.179267,17.199276
CHITYALA,CTYL,,,,79.135713114,17.221960824
RAMANNAPET,RMNP,,,,79.087023,17.282344000000002
VANIGONDA,VLG,,,,79.008505,17.366663
MAMDAPUR,MMPR,,,,78.97793132449999,17.3825749479
NAGIREDDIPALLI,NRDP,,,,78.939987,17.422255
BOMMAYAPALLI,BMMP,,,,78.8612265723,17.484445161900002
YY-WADB,YY-WADB,,,,,
YY-MLYB,YY-MLYB,,,,,
KOTHACHERUVU,KTCR,,,,77.76013216189999,14.185769735700001
BASAMPALLE,BSPL,,,,77.74596344999999,14.31123523
SATYA SAI P NILAYAM,SSPN,,,,77.757559,14.160468
NARAYANAPURAM,NRYP,,,,77.696047,14.128972000000001
WDC,WDC,,,,,
SULEHALLI,SUH,,,,77.05225732059999,17.0804109748
AMLX,AMLX,,,,,
AQX,AQX,,,,,
HALKATTA SHARIEF,HLTS,,,,76.9925675,17.017117292
TATICHERLA,TAC,,,,77.59500059450001,14.7483502106
LINGAMPALLI,LPI,,,,78.31677400000001,17.482874000000002
KHADARPET,KDT,,,,77.5427697052,14.9830781091
VENKATAMPALLE,VPL,,,,77.44160447690001,15.0448535871
GULAPALYAMU,GPU,,,,77.39921,15.087043
CHANDANAGAR,CDNR,,,,78.333575,17.487697
HAFIZPETA,HFZ,,,,78.36265499999999,17.482275
HITECH CITY,HTCY,,,,78.38486099999999,17.4694
HANUMAN STATION,HNMN,,,,77.37687315369999,15.1495189968
LALLAGUDA,LGD,,,,78.525617,17.441464
MAULA ALI,MLY,,,,78.55054100000001,17.44041
BORABANDA,BRBD,,,,78.40786013,17.45922612
BHARTNAGAR,BTNR,,,,78.42819281999999,17.46139991
FATEHNAGAR,FNB,,,,78.4502575745,17.4561957266
NATURE CURE HOSPITAL,NCHS,,,,78.45289083,17.44586316
BEGAMPET,BMT,,,,78.4586266,17.4388739
SANJEEVAIAH PARK,SJVP,,,,78.475688,17.435951
JAMES STREET,JET,,,,78.486911,17.433133
SECUNDERABAD JN,SC,,,,78.50148100000001,17.433146999999998
NALWAR,NW,,,,77.019937,16.936043
SHAMPURHALLI,SPHL,,,,77.03309,16.87535
THANGUNDI,TGDE,,,,77.068276,16.803814
YADGIR,YG,,,,77.13036600000001,16.744396
LINGIRI,LGRE,,,,77.188998,16.670289
SAIDAPUR,SADP,,,,77.2497912268,16.5700011556
CHEGUNTA,CGTA,,,,77.30225045,16.48536136
KRISHNA,KSN,,,,77.328563,16.409324
YADALAPUR,YDLP,,,,77.326596,16.384372
CHIKSUGAR,CK,,,,77.343832,16.336647
YERMARAS,YS,,,,77.34747,16.272482
RAICHUR,RC,,,,77.339165,16.192441000000002
MARICHETHAL,MRC,,,,77.30931799999999,16.111362
MATMARI,MTU,,,,77.302973,16.046723
HANUMAPURA,HPH,,,,77.30620283569999,15.9712913703
MANTHRALAYAM RD,MALM,,,,77.299196,15.949035
IRANAGALLU,EGU,,,,77.26376539,15.89181357
KOSGI,KO,,,,77.23640800000001,15.847871999999999
KUPGAL,KGL,,,,77.219229,15.726256
ISIVI,ESV,,,,77.22981399999999,15.65781
ADONI,AD,,,,77.27485,15.617035
NAGARUR,NRR,,,,77.31318399999999,15.542335
ASPARI,ASP,,,,77.356253,15.454804000000001
MOLAGAVALLI,MGV,,,,77.371821,15.357784
NEMAKALLU,NMLU,,,,77.37277900000001,15.297622
NANCHERLA,NLA,,,,77.36883300000001,15.256053
GUNTAKAL JN,GTL,,,,77.36661099999999,15.17556
KALLURU,KLU,,,,77.581419,14.924474
GARLADINNE,GDE,,,,77.592146,14.827323999999999
HALAKATTA,HLKT,,,,76.99057254760001,17.0207708951
CHITTAPUR,CT,,,,77.09045160000001,17.1197808
MALKHAID ROAD,MQR,,,,77.17396099999999,17.147112
SERAM,SEM,,,,77.28353,17.180683000000002
KURGUNTA,KQT,,,,77.359574,17.191165
NAWANDGI,NAW,,,,77.427908244,17.2170998262
MANTATTI,MVH,,,,77.5094807208,17.2276934669
TANDUR,TDU,,,,77.585037,17.25044
RUKMAPUR,RMY,,,,77.67542399999999,17.27365
DHARUR,DRR,,,,77.75853000000001,17.28952
MAILARAM,MWY,,,,77.809709,17.280412
GODAMGURA,GDQ,,,,77.867119,17.29025
VIKARABAD JN,VKB,,,,77.90940900000001,17.337132
CHITGIDDA,CTF,,,,77.963909,17.391231
GULLAGUDA,GGD,,,,78.03277293640001,17.4169638619
RAVALPALLI KALA,RPK,,,,78.084165,17.439968
SHANKARPALLI,SKP,,,,78.131116,17.450825
NAGALAPALLE,NPL,,,,78.229966,17.460567
SANAT NAGAR,SNF,,,,78.4359471722,17.4616070935
JAHANGIRABAD ROAD,JBR,,,,81.2472830347,26.973936860000002
RAFINAGAR,RFR,,,,81.2820328021,26.994136282600003
BINDAURA,BUR,,,,81.3252031305,27.0210232397
SITAFAL MANDI,STPD,,,,78.520289,17.428339
ARTS COLLEGE,ATC,,,,78.51966499999999,17.418129999999998
KACHEGUDA JAMIA OSMANIA,JOO,,,,78.517784,17.411068999999998
VIDYANAGAR,VAR,,,,78.511657,17.402485
LALAGUDA GATE,LGDH,,,,78.52440299999999,17.440355
MALKAJGIRI,MJF,,,,78.529606,17.448392000000002
KODIGEHALLI,KDGH,,,,77.57597160489999,13.063357741399999
ANANTAPUR,ATP,,,,77.59531199999999,14.686478
PRASANNAYA PALLI,PSPY,,,,77.602106203,14.6311777937
ZANGALAPALLE,ZPL,,,,77.640854,14.591854
CHIGICHERLA,CCA,,,,77.68348800000001,14.517474
DHARMAVARAM JN,DMM,,,,77.717115,14.424368999999999
NAGASAMUDRAM,NGM,,,,77.64246703,14.32166253
MAKKAJIPALLI,MKJ,,,,77.62844748,14.19611832
PENUKONDA,PKD,,,,77.592521,14.099641
RANGEPALLI,REPI,,,,77.578036,14.01783
CHAKARLAPALLI,CPL,,,,77.583123,13.99779
MALUGUR,MLU,,,,77.531591,13.866614
HINDUPUR,HUP,,,,77.500362,13.819144000000001
DEVARAPALLE,DPE,,,,77.512236488,13.723806590299999
VIDURASWATTHA,VWA,,,,77.509785,13.665712999999998
GAURIBIDANUR,GBD,,,,77.512781,13.613081000000001
SOMESHWARA,SMWA,,,,77.513961,13.55657
THONDEBHAVI,TDV,,,,77.51457300000001,13.503502999999998
MAKLIDRUG,MKL,,,,77.50903739809999,13.4095451686
CHARLAPALLI,CHZ,,,,78.605619,17.457672000000002
GHATKESAR,GT,,,,78.678217,17.453116
BIBINAGAR,BN,,,,78.794355,17.470511
PAGIDIPALLI,PGDP,,,,78.820893,17.484713000000003
BHONGIR,BG,,,,78.89847,17.524696
RAIGIR,RAG,,,,78.94120199999999,17.550881
WANGAPALLI,WP,,,,78.983664,17.580557000000002
ALER,ALER,,,,79.04834140000001,17.6459553
PEMBARTI,PBP,,,,79.11616,17.692296000000002
JANGAON,ZN,,,,79.15473399999999,17.725115
YASANTAPUR,YSPM,,,,79.20499763309999,17.736740181200002
RAGHUNATHPALLI,RGP,,,,79.2553036017,17.7564788113
IPPUGUDA,IPG,,,,79.3267055493,17.801311539300002
GHANPUR,GNP,,,,79.3768995,17.8506252
NASKHAL,NSKL,,,,79.426237,17.898101
ODDARAHALLI,ORH,,,,77.541461,13.345829
DODBALLAPUR,DBU,,,,77.55016,13.27894
RAJANKUNTI,RNN,,,,77.564915,13.174150999999998
YELHANKA JN,YNK,,,,77.593069,13.102795
VAH,VAH,,,,,
BURGULA HALT,BRGL,,,,78.20522299999999,16.993515
HBL NAGAR,HBLN,,,,78.27355,17.134017
KOTTUR,KOTT,,,,78.28622100000001,17.149739999999998
NPA SHIVARAMPALLI HALT,NSVP,,,,78.4372038177,17.3237142919
YAKUTPURA KACHEGUDA,YKA,,,,78.49171100000001,17.359554
MLYG,MLYG,,,,78.53416999999999,17.455347
MAULA ALI,MLYC,,,,78.548135,17.447219
UPPAL,OPL,,,,79.48098,18.183408
JAMIKUNTA,JMKT,,,,79.476918,18.290021
BISUGIRSHARIF,BGSF,,,,79.483604,18.348122
POTKAPALLI,PTKP,,,,79.4644454974,18.4290619835
ODELA,OEA,,,,79.4497442804,18.456554241099997
KOLNUR,KOLR,,,,79.4199093701,18.496319274500003
KOTTAPALLI,KYOP,,,,79.40385903139999,18.5402681328
PEDDAPALLI,PDPL,,,,79.39208,18.613795999999997
RAGHAVAPURAM,RGPM,,,,79.411187,18.681242
RAMGUNDAM,RDM,,,,79.43509999999999,18.763329
PEDDEMPET,PPZ,,,,79.4268241321,18.802669374
MANCHIRYAL,MCI,,,,79.448848,18.878745000000002
RAVINDRAKHANI,RVKH,,,,79.461396,18.936594000000003
MANDAMARI,MMZ,,,,79.47014800000001,18.971272
BELAMPALLI,BPA,,,,79.4863374,19.053689199999997
RECHNI ROAD,RECH,,,,79.451894,19.140541
REPALLIWADA,RLW,,,,79.430139,19.201953
ASIFABAD ROAD,ASAF,,,,79.416719,19.256682
RALAPET,RLT,,,,79.437787,19.322909
SIRPUR KAGAZNAGAR,SKZR,,,,79.489201,19.345659
VEMPALLI,VEM,,,,79.53458400000001,19.414389
SIRPUR TOWN,SRUR,,,,79.560418,19.479063
MAKUDI,MKDI,,,,79.44826,19.592555
WIRUR,WIRR,,,,79.430571,19.641288000000003
WIHIRGAON,VHGN,,,,79.44081899999999,19.725052
MANIKGARH,MAGH,,,,79.398527,19.787693
BALHARSHAH,BPQ,,,,79.3485858,19.8490173
GONDWANAVISAPUR,GNVR,,,,79.3287230096,19.8826389297
WASANAPURA,VSP,,,,79.327833,19.884978
BABUPETH,BUPH,,,,79.313027,19.923131
CHANDRAPUR,CD,,,,79.300505,19.960126000000002
VIVEKANANDA NAGAR,VVKN,,,,79.259191,19.997086
CHOTIPADOLI,CPW,,,,79.253005,20.000992
TADALI,TAE,,,,79.187503,20.034835
BHANDAK,BUX,,,,79.112528,20.084262
MAJRI JN,MJRI,,,,79.043522,20.139283
WARORA,WRR,,,,79.00994399999999,20.244263
CHIKNI ROAD,CKNI,,,,78.95921700000001,20.325826
NAGARI,NGI,,,,78.889984,20.406983
YENOR,YNA,,,,78.837091,20.508138
HINGANGHAT,HGT,,,,78.83392500000001,20.542631
WAGHOLI,WG,,,,78.767038,20.585085
SONEGAON,SNN,,,,78.709706,20.629319
BHUGAON,BPK,,,,78.6700027,20.6738192
CHITODA,CHJC,,,,78.62974,20.708474
PINDLAI,PQL,,,,79.454715,17.925189
KAZIPET JN,KZJ,,,,79.511025,17.974211
BHOPAL NISHATPURA,NSZ,,,,77.41876900000001,23.278225
SUKHISEWANIYAN,SUW,,,,77.48596599999999,23.34076
BHADBHADAGHAT,BVB,,,,77.535282,23.375165
DEWANGANJ,DWG,,,,77.59286700000001,23.429766
SALAMATPUR,SMT,,,,77.67275,23.461639
SANCHI,SCI,,,,77.735783,23.488096
BETWA CABIN,BTWN,,,,77.787463,23.509200999999997
VIDISHA,BHS,,,,77.8148356,23.5222886
SORAI,SORI,,,,77.848219,23.551699
SUMER,SUMR,,,,77.879427,23.624616
GULABHGANJ,GLG,,,,77.912351,23.684375
PABAI,PAI,,,,77.931259,23.767491
GANJ BASODA,BAQ,,,,77.944826,23.845347
RAO KHEDI,RKRI,,,,77.981122,23.885645
RAUKHERI,RKDI,,,,77.981962,23.886485
BARETH,BET,,,,77.99967978000001,23.91494729
CHULHETA,CLHT,,,,78.018483,23.945912
KALHAR,KAH,,,,78.05717800000001,23.978071
MANDI BAMORA,MABA,,,,78.08243700000001,24.054032
KURWAI KETHORA,KIKA,,,,78.11497800000001,24.117852
MUSTARA,MSV,,,,78.63498,25.496702
GARHMAU,GRM,,,,78.687944,25.506271
PARICHA,PIC,,,,78.73773,25.518402
PARICHAA THERMA,PTSC,,,,78.753962,25.525228
CHIRGAON,CGN,,,,78.805761,25.575053
NANKHAS,NDK,,,,78.872336,25.660949000000002
MOTH,MOTH,,,,78.948673,25.74157
ERICH ROAD,ERC,,,,79.03502499999999,25.820641
PARAUNA,PRN,,,,79.1257213309,25.8668027818
AIT,AIT,,,,79.230436,25.903719000000002
BHUA,BHUA,,,,79.3510848193,25.9455806635
ORAI,ORAI,,,,79.459533963,25.9825370076
ATA,ATA,,,,79.5991430011,26.0445422657
USARGAON,URG,,,,79.680325,26.080448999999998
KALPI,KPI,,,,79.755607,26.119339
CHAUNRAH,CNH,,,,79.782159,26.16506
POKHRAYAN,PHN,,,,79.84088799999999,26.222964
MALASA,MLS,,,,79.907312,26.28889
LALPUR,LLR,,,,79.948516,26.318818
TILAUNCHI,TLNH,,,,80.02677233760001,26.3381999708
PAMAN,PMN,,,,80.08042,26.359934
RASULPURGOGAMAU,RPGU,,,,80.118434,26.376288
BINAUR,BNAR,,,,80.178721,26.402727
BHIMSEN,BZM,,,,80.21814499999999,26.419754
HOLDING LINE,HLIN,,,,80.26021300000001,26.438271
AISHBAGH,ASH,,,,80.90960679930001,26.8373880081
LUCKNOW CITY,LC,,,,80.917866,26.859109
DALIGANJ,DAL,,,,80.927482,26.875384
BADSHAHNAGAR,BNZ,,,,80.9613606,26.8686134
GOMATI NAGAR,GTNR,,,,81.003433,26.860344
RAMGHAT HALT,RMBG,,,,82.2144349255,26.820567771
KATRA,KEA,,,,82.204937,26.842992
NAWABGANJ GONDA,NGB,,,,81.977064,27.153816
TIKRI,TRE,,,,82.070639,27.116135
YESVANTPUR JN,YPR,,,,77.55117399999999,13.022839000000001
KRISHNARAJAPURAM,KJM,,,,77.674016,13.000534
WHITE FIELD SATELLITE,SGWF,,,,77.7614779608,12.9960174083
WHITEFIELD,WFD,,,,77.76130500000001,12.995253
DEVANGONTHI,DKN,,,,77.831087,12.985647
MALUR,MLO,,,,77.940033,12.992108
BYATRAYANHALLI,BFW,,,,77.98850762000001,13.002039739999999
TYAKAL,TCL,,,,78.070518,12.984096000000001
MARALAHALLI,MZV,,,,78.108853,12.988346
BANGARAPET,BWT,,,,78.178188,12.984808
LOTTEGOLLAHALLI,LOGH,,,,77.562257,13.043169
BAIYYAPPANAHALI,BYPL,,,,77.650886,12.990198
BAIYYAPPANAHALLI YARD CABIN,BYPY,,,,77.62557964230001,13.0067311694
BANASWADI,BAND,,,,77.628196,13.00573
HEBBAL,HEB,,,,77.58606,13.042299
VARADAPUR,VRDP,,,,78.1915680487,12.9226601895
KAMASAMUDRAM,KSM,,,,78.200119,12.880706
BISANATTAM,BSM,,,,78.25031624,12.84262771
GUDUPULLI,GDP,,,,78.27491,12.803672
KUPPAM,KPN,,,,78.339549,12.746834
MULANUR,MAR,,,,78.40638899999999,12.661484999999999
PATCHUR,PU,,,,78.4694944,12.586657299999999
SOMANAYAKKANPTI,SKPT,,,,78.54245200000001,12.574922
BOMMASAMUDRAM,BUM,,,,79.176067,13.044566
RAMAPURAM,RAM,,,,79.178793,13.098011999999999
PEYANAPALLI,PYX,,,,79.138282,13.131636
SIDDAMPALLI,SIE,,,,79.137135,13.160644999999999
CHITTOOR,CTO,,,,79.103252,13.219857
RVS NAGAR,RVSN,,,,79.11625703979999,13.2783021967
PUTALAPATTU,PTT,,,,79.098727,13.373419
PAKALA JN,PAK,,,,79.11408,13.451133
PANAPAKAM,PAM,,,,79.210821,13.513241
MUNGILIPATTU,MNPT,,,,79.2410982153,13.5565460528
KOTALA,KEN,,,,79.2872542792,13.6063213389
CHANDRAGIRI,CGI,,,,79.31221500000001,13.61173
TIRUPATI WEST HALT,TPW,,,,79.404624,13.624534
TIRUPATI MAIN,TPTY,,,,79.418968,13.62763
TIRUCHANUR,TCNR,,,,79.455703,13.631300000000001
RENIGUNTA JN,RU,,,,79.50628999999999,13.636261
YERPEDU,YPD,,,,79.578514,13.689108000000001
RACHAGUNNARI,RCG,,,,79.629853,13.714631
SRI KALAHASTI,KHT,,,,79.6830412451,13.7463618318
AKKURTI,AKY,,,,79.6686416895,13.7828960127
YELLAKARU,YLK,,,,79.65057200000001,13.84646
YATALURU,YAL,,,,79.626238,13.893493999999999
VENKATAGIRI,VKI,,,,79.60398699999999,13.943864
NIDIGALLU,NDZ,,,,79.660594,13.988306000000001
VENDODU,VDD,,,,79.72840000000001,14.026947000000002
KONDAGUNTA,KQA,,,,79.79392,14.080027999999999
LUCKNOW JN,LJN,,,,80.91858699999999,26.831967000000002
AGRA CITY,AGA,,,,78.0157752,27.1945731
RAHATWAS,RAWS,,,,77.8327,24.522974
BERAWANYA,BRNA,,,,75.33412200000001,23.465605999999998
KHACHROD,KUH,,,,75.286337,23.442673
RUNKHERA,RNH,,,,75.1888022272,23.413846043299998
BANGROD,BOD,,,,75.1241457,23.3982156
